id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,addr_state,Country
35546,28000, 60 months,12.59%,631.23,C,C2,CPA,10+ years,OWN,92000,home_improvement,California,United States
274979,12000, 36 months,7.89%,375.43,A,A5,Applicator,1 year,MORTGAGE,45000,debt_consolidation,GA,United States
311588,5000, 36 months,12.69%,167.73,C,C2,assembler,4 years,MORTGAGE,33000,debt_consolidation,PA,United States
97266,12000, 60 months,17.57%,301.93,D,D4,Senior Business Analyst,1 year,RENT,84200,moving,NY,United States
63947,18000, 36 months,5.32%,542.07,A,A1,Unified Coimmunications,10+ years,MORTGAGE,62000,credit_card,IN,United States
118773,10000, 60 months,18.25%,255.3,E,E1,property manager ,8 years,OWN,50000,debt_consolidation,NJ,United States
377007,10750, 36 months,19.52%,396.89,E,E3,Truck Manager,1 year,RENT,30000,debt_consolidation,OR,United States
89473,30000, 60 months,19.19%,781.36,E,E3,business manager,10+ years,MORTGAGE,110000,debt_consolidation,NJ,United States
367958,11200, 60 months,14.65%,264.4,C,C5,Field artillery Officer,9 years,RENT,91264,other,TX,United States
420042,6500, 36 months,11.99%,215.87,B,B5,Office Tech,10+ years,RENT,42000,other,California,United States
119084,10000, 36 months,5.32%,301.15,A,A1,0,n/a,RENT,43200,debt_consolidation,FL,United States
29774,35000, 60 months,17.86%,886.11,D,D5,Director of Nursing Service,1 year,RENT,135000,debt_consolidation,California,United States
295276,35000, 60 months,10.99%,760.82,B,B4,0,n/a,MORTGAGE,89000,debt_consolidation,IL,United States
4590,12000, 36 months,6.99%,370.48,A,A3,Secretary,10+ years,OWN,24000,credit_card,MT,United States
408789,10000, 36 months,11.99%,332.1,B,B5,Psych rehab supervisor,9 years,RENT,40000,credit_card,PA,United States
160377,30000, 36 months,9.99%,967.88,B,B3,0,n/a,MORTGAGE,110000,debt_consolidation,GA,United States
79755,20000, 36 months,9.17%,637.58,B,B2,Sales consultant,10+ years,MORTGAGE,96000,debt_consolidation,MI,United States
207873,12000, 36 months,15.61%,419.58,D,D1,customer advocate,10+ years,MORTGAGE,45500,debt_consolidation,MI,United States
259239,9825, 36 months,15.61%,343.53,D,D1,STNA,5 years,MORTGAGE,24603,debt_consolidation,OH,United States
97185,10000, 36 months,8.18%,314.2,B,B1,Process Chemist,4 years,RENT,65600,credit_card,California,United States
136704,13500, 60 months,8.18%,274.9,B,B1,Operations Assistent,2 years,RENT,34000,credit_card,CO,United States
7943,6000, 36 months,12.59%,200.99,C,C2,Server,< 1 year,RENT,24000,debt_consolidation,AR,United States
73711,5000, 36 months,10.99%,163.67,B,B4,Teacher,4 years,MORTGAGE,60000,debt_consolidation,MN,United States
139173,15000, 60 months,14.65%,354.1,C,C5,Teller Supervisor,8 years,OWN,43500,credit_card,VA,United States
416222,35000, 36 months,24.50%,1382.36,F,F3,Pharmacist,1 year,RENT,121000,small_business,PA,United States
154603,3000, 36 months,8.18%,94.26,B,B1,Local Driver,< 1 year,RENT,20224,debt_consolidation,WA,United States
184592,17275, 60 months,13.99%,401.87,C,C4,0,n/a,OWN,60000,debt_consolidation,GA,United States
149968,25000, 36 months,17.86%,902.06,D,D5,freight operator,7 years,RENT,50000,debt_consolidation,NY,United States
227145,12000, 60 months,16.55%,295.34,D,D2,Investment Documentation Associate,4 years,RENT,54060,debt_consolidation,NY,United States
29188,11200, 36 months,6.24%,341.95,A,A2,Registered Dental Hygienist,10+ years,MORTGAGE,71000,credit_card,NJ,United States
66491,18000, 36 months,9.99%,580.73,B,B3,Controller,1 year,MORTGAGE,70000,debt_consolidation,FL,United States
132000,4000, 36 months,12.29%,133.42,C,C1,Supervisory engineer,10+ years,MORTGAGE,100000,medical,IN,United States
134305,25000, 36 months,6.24%,763.28,A,A2,Senior Manager ,10+ years,RENT,110000,major_purchase,CO,United States
167158,7800, 36 months,15.61%,272.73,D,D1,Junior Architect,10+ years,RENT,23000,other,NY,United States
374768,14400, 36 months,12.69%,483.05,C,C2,technician,10+ years,MORTGAGE,89000,home_improvement,Arizona,United States
130599,5000, 36 months,12.29%,166.77,C,C1,universal worker,10+ years,MORTGAGE,30000,home_improvement,IN,United States
173734,23200, 60 months,23.99%,667.29,F,F3,senior client advisor,5 years,RENT,138000,debt_consolidation,TX,United States
7805,35000, 36 months,7.89%,1095,A,A5,Business Systems Specialist,10+ years,RENT,98000,credit_card,NJ,United States
199637,8400, 36 months,13.99%,287.06,C,C4,Senior Graphic Designer,1 year,RENT,55000,credit_card,CO,United States
224496,6500, 36 months,10.99%,212.78,B,B4,Salesman,2 years,RENT,79000,debt_consolidation,NY,United States
167481,24000, 36 months,11.53%,791.77,B,B5,Audit Manager,< 1 year,MORTGAGE,96000,debt_consolidation,MI,United States
253413,15000, 60 months,19.99%,397.33,E,E4,furnish prep,10+ years,OWN,32600,debt_consolidation,PA,United States
257399,15000, 36 months,17.57%,539.06,D,D4,A.P. Bookkeeper,< 1 year,RENT,30000,debt_consolidation,California,United States
262161,10000, 60 months,9.99%,212.43,B,B3,Web Developer,8 years,MORTGAGE,115000,home_improvement,OH,United States
118589,24000, 36 months,10.99%,785.62,B,B4,Director/Associate General Counsel,5 years,MORTGAGE,330000,debt_consolidation,FL,United States
410773,25000, 60 months,21.99%,690.34,E,E5,Network Specialist,10+ years,MORTGAGE,78000,debt_consolidation,NY,United States
327852,20000, 60 months,10.99%,434.75,B,B4,teacher,7 years,MORTGAGE,80000,debt_consolidation,IL,United States
380138,2400, 36 months,11.99%,79.71,B,B5,Behavioral Consultant,2 years,RENT,30000,renewable_energy,NJ,United States
233340,8000, 36 months,6.89%,246.62,A,A3,Sales Engineer,10+ years,MORTGAGE,125000,home_improvement,California,United States
77142,32800, 36 months,18.20%,1189.1,E,E1,Owner,10+ years,MORTGAGE,220000,debt_consolidation,NY,United States
132631,30000, 60 months,13.33%,687.68,C,C3,Nurse Practitioner,10+ years,MORTGAGE,104000,credit_card,Maryland,United States
418322,6000, 36 months,9.49%,192.17,B,B2,0,n/a,MORTGAGE,96000,credit_card,FL,United States
162775,20000, 36 months,7.26%,619.93,A,A4,Principal Business Analyst,10+ years,MORTGAGE,98000,credit_card,PA,United States
287867,10325, 60 months,24.99%,303,F,F4,Laboratory Scientist,< 1 year,RENT,50000,debt_consolidation,CO,United States
334301,9000, 36 months,8.18%,282.78,B,B1,0,n/a,MORTGAGE,42552,other,NY,United States
30199,11200, 36 months,7.26%,347.16,A,A4,Project Manager,10+ years,RENT,89400,debt_consolidation,NV,United States
8170,28000, 60 months,18.20%,714.07,E,E1,Investigator,1 year,MORTGAGE,100000,home_improvement,LA,United States
384708,21000, 60 months,19.99%,556.26,E,E3,TECHNICAL SUPPORT SPECIALIST,7 years,RENT,74000,small_business,NJ,United States
99563,10150, 60 months,9.17%,211.54,B,B2,Design Engineer,10+ years,RENT,65000,credit_card,NY,United States
190929,11875, 60 months,16.99%,295.07,D,D3,0,n/a,MORTGAGE,33948,debt_consolidation,OK,United States
272244,19575, 60 months,21.99%,540.53,F,F1,Grocery Clerk,5 years,OWN,55000,debt_consolidation,California,United States
372267,14400, 60 months,15.61%,347.21,D,D1,Natural Resource Specialist ,5 years,RENT,74000,major_purchase,NV,United States
153627,13200, 60 months,12.29%,295.57,C,C1,Supervisor/lead line cook,2 years,RENT,30000,debt_consolidation,FL,United States
69570,20000, 60 months,12.59%,450.88,C,C2,0,n/a,RENT,61000,debt_consolidation,FL,United States
251158,35000, 60 months,9.99%,743.48,B,B3,Director of Operations,10+ years,MORTGAGE,153000,debt_consolidation,NJ,United States
262744,10000, 60 months,13.99%,232.64,C,C4,truck driver,8 years,RENT,94000,home_improvement,NY,United States
368056,18500, 36 months,6.39%,566.09,A,A2,mgr,8 years,OWN,63000,credit_card,IN,United States
154206,5150, 36 months,15.61%,180.07,D,D1,Docket Technician ,< 1 year,RENT,50000,major_purchase,IL,United States
86928,3500, 36 months,6.89%,107.9,A,A3,Cook,< 1 year,RENT,25000,debt_consolidation,TX,United States
216529,10000, 36 months,13.33%,338.54,C,C3,driver,10+ years,MORTGAGE,68000,debt_consolidation,OH,United States
231613,20000, 36 months,14.65%,689.89,C,C5,Asst Team Manager,5 years,MORTGAGE,53000,credit_card,TN,United States
332255,10000, 36 months,6.92%,308.41,A,A4,Replenishment Analyst,< 1 year,RENT,55000,debt_consolidation,FL,United States
33925,11500, 60 months,15.41%,276.07,D,D1,Fabricator sewing machine operator,3 years,MORTGAGE,62000,debt_consolidation,WV,United States
304874,12000, 60 months,13.99%,279.16,C,C4,Senior Consultant,10+ years,MORTGAGE,95000,debt_consolidation,WI,United States
294684,18900, 36 months,13.33%,639.83,C,C3,Manageer,5 years,RENT,45000,debt_consolidation,HI,United States
395266,2800, 36 months,14.31%,96.12,C,C4,Senior Accountant,1 year,MORTGAGE,69000,home_improvement,WA,United States
170310,5300, 36 months,16.99%,188.94,D,D3,Director of Administration,4 years,MORTGAGE,98500,debt_consolidation,MO,United States
109428,28000, 36 months,9.99%,903.35,B,B3,Registered Nurse,4 years,MORTGAGE,100000,credit_card,OH,United States
314574,30000, 60 months,12.69%,677.85,C,C2,Certified Legal Nurse Consultant,2 years,MORTGAGE,75000,debt_consolidation,GA,United States
279775,12000, 60 months,18.25%,306.36,E,E1,Child Support Specialist,8 years,RENT,38000,debt_consolidation,California,United States
284224,22875, 36 months,9.99%,738.01,B,B3,District Manager,9 years,OWN,52000,debt_consolidation,California,United States
377115,2400, 36 months,8.18%,75.41,B,B1,PARTS/PURCHASEING AGENT,6 years,MORTGAGE,36000,home_improvement,KS,United States
312036,15000, 36 months,8.18%,471.3,B,B1,Registered Nurse,< 1 year,RENT,65000,credit_card,TX,United States
32193,29250, 60 months,14.48%,687.9,C,C5,Program Director,10+ years,MORTGAGE,123000,debt_consolidation,NJ,United States
188790,7000, 36 months,11.53%,230.94,B,B5,Rn,10+ years,OWN,49000,debt_consolidation,MO,United States
351046,20000, 60 months,17.57%,503.21,D,D4,Yard manager,3 years,OWN,40000,debt_consolidation,FL,United States
237332,16000, 36 months,11.53%,527.85,B,B5,Doctor,4 years,RENT,81425,moving,NY,United States
375538,35000, 60 months,21.67%,960.11,E,E5,US West & Canadian District Manager,2 years,MORTGAGE,230000,debt_consolidation,California,United States
72897,32425, 36 months,9.99%,1046.12,B,B3,Tax Manager,10+ years,MORTGAGE,137000,debt_consolidation,TX,United States
317576,27600, 36 months,6.92%,851.2,A,A4,Business Manager,4 years,RENT,95000,debt_consolidation,NY,United States
81524,12000, 36 months,13.99%,410.08,C,C4,Admissions Coordinator,4 years,OWN,41000,credit_card,IL,United States
292448,10000, 36 months,6.92%,308.41,A,A4,Legal Counsel,< 1 year,RENT,70000,debt_consolidation,PA,United States
100051,1700, 36 months,10.99%,55.65,B,B4,0,n/a,RENT,49000,debt_consolidation,OH,United States
411658,20000, 36 months,15.59%,699.1,D,D1,Professor,10+ years,MORTGAGE,73000,debt_consolidation,NC,United States
171000,5875, 36 months,19.99%,218.31,E,E4,CaliforniaR PAINTER,10+ years,RENT,58000,credit_card,FL,United States
159088,5000, 36 months,11.53%,164.96,B,B5,fire marshal,10+ years,MORTGAGE,68000,credit_card,Arizona,United States
196360,24000, 36 months,7.89%,750.86,A,A5,Saturation Diving Technician,9 years,MORTGAGE,100000,debt_consolidation,MN,United States
194054,10800, 60 months,16.99%,268.35,D,D3,cameraman,10+ years,RENT,108000,car,California,United States
317702,15000, 36 months,6.39%,458.99,A,A2,Executive Director,10+ years,MORTGAGE,231000,other,NY,United States
214506,7500, 36 months,9.17%,239.1,B,B2,Customer Service Trainer,3 years,RENT,27000,credit_card,PA,United States
46195,11500, 36 months,17.57%,413.28,D,D4,Server,10+ years,RENT,35000,debt_consolidation,NJ,United States
325563,4500, 36 months,16.99%,160.42,D,D3,Financial Advisor,8 years,MORTGAGE,48000,debt_consolidation,PA,United States
317940,25000, 36 months,6.39%,764.98,A,A2,Partner,10+ years,MORTGAGE,160000,credit_card,Massachusetts,United States
238556,15000, 60 months,7.89%,303.36,A,A5,Attorney,4 years,MORTGAGE,150000,medical,NY,United States
4471,15000, 60 months,13.44%,344.69,C,C3,Director,< 1 year,RENT,60000,debt_consolidation,NY,United States
292210,16800, 36 months,7.89%,525.6,A,A5,Director of student sport,3 years,MORTGAGE,106800,debt_consolidation,TX,United States
163507,11400, 36 months,10.99%,373.17,B,B4,General manager ,10+ years,MORTGAGE,40000,debt_consolidation,IL,United States
217301,10000, 36 months,9.17%,318.79,B,B2,RN,< 1 year,MORTGAGE,65000,credit_card,NC,United States
222504,35000, 60 months,10.99%,760.82,B,B4,VP,< 1 year,MORTGAGE,400000,home_improvement,California,United States
168459,3000, 36 months,15.61%,104.9,D,D1,Sous Chef,3 years,MORTGAGE,42000,other,MO,United States
21204,8000, 36 months,9.76%,257.24,B,B3,Family Nurse Practitioner,10+ years,RENT,110000,moving,TX,United States
154639,12000, 36 months,8.18%,377.04,B,B1,National Solution Consultant,10+ years,MORTGAGE,190000,credit_card,VA,United States
272835,9800, 36 months,7.26%,303.77,A,A4,0,n/a,MORTGAGE,61247,debt_consolidation,WA,United States
125692,15000, 60 months,8.18%,305.44,B,B1,Store Manager,8 years,RENT,50000,debt_consolidation,WA,United States
132427,10000, 36 months,16.55%,354.3,D,D2,Owner,10+ years,OWN,95000,small_business,LA,United States
211957,15000, 36 months,7.89%,469.29,A,A5,Maintenance worker ,7 years,MORTGAGE,36000,debt_consolidation,California,United States
351461,11000, 36 months,9.99%,354.89,B,B3,Accounting,8 years,MORTGAGE,50000,credit_card,Kentucky,United States
405539,14700, 60 months,14.99%,349.64,C,C5,0,n/a,OWN,67000,credit_card,PA,United States
407201,6600, 36 months,9.49%,211.39,B,B2,Controller,2 years,MORTGAGE,49000,debt_consolidation,TN,United States
339273,16375, 60 months,16.55%,403.01,D,D2,Software Manager,8 years,RENT,50000,debt_consolidation,NY,United States
160275,1500, 36 months,13.99%,51.26,C,C4,skills trainer,10+ years,MORTGAGE,19000,car,IL,United States
97031,12000, 36 months,5.32%,361.38,A,A1,Attorney,4 years,MORTGAGE,200000,credit_card,NY,United States
300457,10000, 36 months,6.92%,308.41,A,A4,Director of Research and Business Dev.,2 years,OWN,65000,credit_card,Arizona,United States
269545,35000, 60 months,21.99%,966.47,F,F1,IT Manager,6 years,MORTGAGE,104000,debt_consolidation,California,United States
277534,24000, 60 months,18.55%,616.65,E,E2,Detention Officer,4 years,RENT,68565,debt_consolidation,NV,United States
55558,2500, 36 months,7.26%,77.5,A,A4,utility,10+ years,OWN,50668,home_improvement,NJ,United States
294988,35000, 36 months,16.99%,1247.68,D,D3,Operations Manager,8 years,MORTGAGE,106000,debt_consolidation,OR,United States
26160,5000, 36 months,6.89%,154.14,A,A3,Dept mgr.,10+ years,MORTGAGE,40000,debt_consolidation,IL,United States
174603,19525, 60 months,25.78%,582.05,F,F5,School Nurse,7 years,MORTGAGE,53000,debt_consolidation,TX,United States
262312,7250, 36 months,16.99%,258.45,D,D3,SENIOR CSR,6 years,RENT,46000,debt_consolidation,California,United States
293713,29850, 60 months,18.84%,771.7,E,E2,MS principal,8 years,OWN,65000,debt_consolidation,OK,United States
141463,12750, 36 months,12.69%,427.7,C,C2,server,5 years,RENT,60000,debt_consolidation,IL,United States
301850,18000, 60 months,17.57%,452.89,D,D4,Systems Admin,10+ years,RENT,97600,debt_consolidation,Maryland,United States
132811,8000, 36 months,9.17%,255.04,B,B2,HR Manager,< 1 year,MORTGAGE,90000,credit_card,MN,United States
169024,6000, 36 months,13.99%,205.04,C,C4,0,n/a,OWN,30000,credit_card,TX,United States
158662,22350, 60 months,15.61%,538.89,D,D1,president,< 1 year,MORTGAGE,60000,debt_consolidation,NV,United States
402991,7125, 36 months,17.14%,254.53,D,D4,lab technician,7 years,RENT,35000,debt_consolidation,NY,United States
234035,12800, 36 months,7.89%,400.46,A,A5,Payroll Clerk,9 years,MORTGAGE,41808,credit_card,TX,United States
51011,23400, 36 months,13.67%,796.02,C,C4,ofcr,3 years,MORTGAGE,113000,debt_consolidation,California,United States
296215,9000, 36 months,13.99%,307.56,C,C4,EHR Optimization Soecialist,1 year,MORTGAGE,72000,debt_consolidation,FL,United States
76937,25000, 60 months,18.20%,637.56,E,E1,Info Security Analyst,4 years,OWN,105000,debt_consolidation,Arizona,United States
132092,12000, 60 months,12.69%,271.14,C,C2,Tech Support Supervisor,4 years,MORTGAGE,65000,credit_card,TX,United States
189996,5600, 36 months,7.26%,173.58,A,A4,Marketing Rep,3 years,RENT,22000,debt_consolidation,California,United States
265864,6400, 36 months,5.32%,192.74,A,A1,teller supervisor,6 years,RENT,35500,debt_consolidation,NY,United States
395106,24000, 36 months,9.49%,768.68,B,B2,Controller,4 years,RENT,90000,credit_card,FL,United States
30106,16000, 36 months,7.26%,495.94,A,A4,Consultant,< 1 year,MORTGAGE,187000,debt_consolidation,IL,United States
115244,8000, 36 months,17.57%,287.5,D,D4,administrative ,10+ years,MORTGAGE,65000,debt_consolidation,California,United States
286863,20000, 60 months,9.99%,424.85,B,B3,"VP, Client Partnerships",< 1 year,RENT,250000,credit_card,California,United States
218725,8000, 36 months,7.26%,247.97,A,A4,Massage Therapist,4 years,RENT,40000,debt_consolidation,California,United States
416047,15750, 60 months,14.31%,369.02,C,C4,Production Supervisor,2 years,RENT,45000,debt_consolidation,OH,United States
253062,22025, 60 months,6.00%,430.19,E,E4,Tsgt,10+ years,RENT,44088,debt_consolidation,AR,United States
73314,1400, 36 months,18.49%,50.96,E,E2,Assistant manager,5 years,RENT,24000,medical,California,United States
261144,8000, 36 months,14.65%,275.96,C,C5,manager,6 years,RENT,30000,house,MI,United States
274266,18000, 60 months,7.89%,364.03,A,A5,Machine Operator,4 years,MORTGAGE,85000,credit_card,OH,United States
177278,17350, 36 months,16.99%,618.49,D,D3,0,n/a,RENT,48219,debt_consolidation,NY,United States
155000,4800, 36 months,7.89%,150.18,A,A5,Accountant,10+ years,RENT,42000,debt_consolidation,NY,United States
